Id,MedVal
2126,2.31
2127,5.00001
2128,1.661
2129,1.542
2130,1.212
2131,1.375
2132,4.429
2133,3.334
2134,3.846
2135,3.398
2136,2.167
2137,1.105
2138,2.182
2139,0.872
2140,1.677
2141,3.682
2142,3.5
2143,1.125
2144,1.07
2145,1.03
2146,3.5
2147,3.155
2148,1.094
2149,1.488
2150,1.642
2151,1.333
2152,2.094
2153,0.784
2154,0.902
2155,2.312
2156,1.521
2157,2.773
2158,5.00001
2159,2.268
2160,2.875
2161,1.271
2162,2.095
2163,1.014
2164,0.815
2165,3.1
2166,1.052
2167,1.115
2168,0.901
2169,1.746
2170,1.825
2171,1.425
2172,1.277
2173,1.831
2174,3.861
2175,0.904
2176,1.504
2177,1.426
2178,1.625
2179,5.00001
2180,5.00001
2181,1.994
2182,5.00001
2183,4.409
2184,1.375
2185,0.573
2186,0.892
2187,1.261
2188,2.527
2189,3.193
2190,3.134
2191,1.951
2192,1.223
2193,0.816
2194,2.379
2195,2.65
2196,3.742
2197,3.661
2198,5.00001
2199,1.754
2200,1.602
2201,1.75
2202,3.761
2203,1.434
2204,1.847
2205,2.082
2206,1.74
2207,1.813
2208,1.998
2209,0.543
2210,0.609
2211,0.955
2212,1.657
2213,0.708
2214,1.464
2215,2.727
2216,3.588
2217,1.555
2218,1.653
2219,3.932
2220,2.625
2221,1.006
2222,2.459
2223,5.00001
2224,1.61
2225,0.609
2226,2.5
2227,5.00001
2228,0.613
2229,0.7
2230,1.305
2231,1.256
2232,2.656
2233,1.532
2234,0.833
2235,0.863
2236,5.00001
2237,1.713
2238,1.75
2239,1.75
2240,0.9
2241,1.175
2242,0.639
2243,0.73
2244,0.728
2245,2.179
2246,0.785
2247,1.67
2248,3.75
2249,1.419
2250,1.954
2251,0.87
2252,4.504
2253,1.878
2254,2.625
2255,1.955
2256,0.455
2257,1.769
2258,2.133
2259,2.27
2260,3.532
2261,2.993
2262,2.175
2263,1.063
2264,2.738
2265,0.502
2266,1.831
2267,2.567
2268,2.088
2269,1.008
2270,1.625
2271,0.938
2272,1.161
2273,5.00001
2274,1.058
2275,3.171
2276,1.743
2277,1.809
2278,4.801
2279,3.94
2280,2.822
2281,2.161
2282,1.592
2283,3.115
2284,1.086
2285,1.678
2286,1.927
2287,3.024
2288,1.875
2289,3.547
2290,1.417
2291,5.00001
2292,1.357
2293,5.00001
2294,2.221
2295,1.5
2296,1.352
2297,1.621
2298,1.392
2299,2.232
2300,2.702
2301,4.2
2302,0.53
2303,0.431
2304,1.384
2305,1.663
2306,2.794
2307,0.699
2308,1.393
2309,2.083
2310,0.992
2311,3.561
2312,1.569
2313,5.00001
2314,5.00001
2315,1.325
2316,1.385
2317,4.847
2318,3.041
2319,0.567
2320,1.565
2321,1.216
2322,1.468
2323,5.00001
2324,3.507
2325,1.193
2326,1.393
2327,2.399
2328,2.304
2329,0.856
2330,2.291
2331,2.228
2332,1.118
2333,1.594
2334,1.058
2335,1.741
2336,1.809
2337,0.923
2338,1.38
2339,5.00001
2340,0.675
2341,1.272
2342,1.219
2343,0.682
2344,3.36
2345,3.516
2346,1.15
2347,1.952
2348,1.458
2349,1.625
2350,1.31
2351,0.555
2352,0.44
2353,1.515
2354,0.992
2355,1.529
2356,5.00001
2357,2.01
2358,1.051
2359,1.417
2360,1.311
2361,0.576
2362,2.399
2363,2.196
2364,1.072
2365,0.93
2366,1.25
2367,3.125
2368,0.813
2369,1.398
2370,2.336
2371,2.171
2372,2.409
2373,5.00001
2374,3.353
2375,3.74
2376,0.534
2377,1.431
2378,1.313
2379,1.833
2380,2.755
2381,2.64
2382,0.696
2383,4.615
2384,0.911
2385,1.708
2386,1.631
2387,1.125
2388,1.393
2389,1.821
2390,3.599
2391,2.207
2392,1.125
2393,2.26
2394,1.785
2395,1.546
2396,1.375
2397,2.058
2398,0.927
2399,2.31
2400,1.779
2401,1.024
2402,0.988
2403,1.736
2404,5.00001
2405,2.541
2406,3.545
2407,4.38
2408,1.03
2409,3.964
2410,2.312
2411,3.109
2412,1.128
2413,1.14
2414,1.2
2415,1.181
2416,1.613
2417,1.884
2418,3.458
2419,4.169
2420,0.55
2421,5.00001
2422,1.786
2423,4.7
2424,3.885
2425,0.638
2426,2.292
2427,4.714
2428,0.728
2429,1.531
2430,3.543
2431,1.904
2432,1.602
2433,2.649
2434,1.469
2435,1.125
2436,1.525
2437,2.896
2438,0.985
2439,5.00001
2440,1.865
2441,2.636
2442,1.572
2443,1.625
2444,1.308
2445,0.958
2446,0.693
2447,2.651
2448,4.0
2449,1.639
2450,1.882
2451,3.246
2452,1.857
2453,0.55
2454,0.734
2455,2.427
2456,2.335
2457,1.511
2458,1.727
2459,5.00001
2460,2.705
2461,1.694
2462,1.478
2463,2.94
2464,1.853
2465,2.688
2466,1.553
2467,5.00001
2468,3.041
2469,2.17
2470,2.052
2471,0.87
2472,1.742
2473,3.762
2474,0.739
2475,1.005
2476,3.5
2477,1.541
2478,1.429
2479,1.004
2480,1.781
2481,0.809
2482,2.24
2483,2.458
2484,4.7
2485,3.067
2486,2.597
2487,1.24
2488,4.063
2489,2.75
2490,4.429
2491,3.819
2492,2.125
2493,1.877
2494,1.494
2495,3.19
2496,5.00001
2497,2.895
2498,1.53
2499,1.448
2500,1.398
2501,3.398
2502,4.019
2503,1.744
2504,2.867
2505,1.084
2506,1.792
2507,2.181
2508,2.286
2509,1.708
2510,0.675
2511,2.718
2512,3.475
2513,1.611
2514,0.5
2515,0.938
2516,2.3
2517,1.846
2518,2.56
2519,2.347
2520,3.618
2521,1.125
2522,2.231
2523,2.116
2524,5.00001
2525,2.398
2526,1.279
2527,1.408
2528,1.639
2529,2.086
2530,0.672
2531,2.045
2532,0.621
2533,2.938
2534,4.192
2535,1.782
2536,1.463
2537,2.368
2538,1.889
2539,1.6
2540,2.693
2541,0.839
2542,0.889
2543,1.438
2544,1.557
2545,0.654
2546,4.03
2547,1.05
2548,3.508
2549,0.664
2550,1.966
2551,1.08
2552,1.603
2553,2.598
2554,2.508
2555,2.234
2556,2.832
2557,2.241
2558,1.394
2559,1.184
2560,1.474
2561,0.686
2562,0.896
2563,5.00001
2564,4.468
2565,1.153
2566,2.707
2567,2.236
2568,0.544
2569,1.104
2570,1.768
2571,1.818
2572,1.127
2573,0.962
2574,0.963
2575,1.188
2576,1.52
2577,1.641
2578,2.365
2579,1.469
2580,2.5
2581,1.469
2582,1.732
2583,1.426
2584,2.403
2585,5.00001
2586,0.525
2587,1.844
2588,4.125
2589,2.66
2590,1.793
2591,0.925
2592,1.614
2593,2.15
2594,2.121
2595,1.804
2596,3.191
2597,1.072
2598,1.932
2599,1.371
2600,1.507
2601,4.676
2602,1.254
2603,1.58
2604,1.628
2605,1.445
2606,2.28
2607,3.691
2608,2.274
2609,1.487
2610,2.704
2611,0.93
2612,1.956
2613,4.984
2614,1.063
2615,2.184
2616,1.267
2617,1.909
2618,1.701
2619,1.803
2620,5.00001
2621,5.00001
2622,1.12
2623,0.55
2624,1.313
2625,1.108
2626,2.532
2627,3.341
2628,1.334
2629,2.358
2630,2.123
2631,0.906
2632,3.0
2633,2.596
2634,1.466
2635,1.204
2636,2.467
2637,2.694
2638,0.875
2639,0.775
2640,5.00001
2641,1.952
2642,0.663
2643,5.00001
2644,3.224
2645,3.0
2646,2.528
2647,1.008
2648,2.15
2649,4.5
2650,2.379
2651,1.663
2652,2.247
2653,2.398
2654,3.675
2655,2.629
2656,1.652
2657,3.979
2658,1.174
2659,2.102
2660,2.279
2661,1.506
2662,2.125
2663,3.0
2664,1.536
2665,1.633
2666,1.379
2667,1.364
2668,0.939
2669,1.944
2670,1.635
2671,0.875
2672,2.103
2673,1.838
2674,1.689
2675,1.446
2676,2.268
2677,1.608
2678,1.038
2679,0.855
2680,4.316
2681,1.475
2682,1.808
2683,1.969
2684,0.85
2685,2.75
2686,2.333
2687,1.468
2688,2.182
2689,1.167
2690,2.757
2691,0.882
2692,0.701
2693,1.314
2694,3.768
2695,5.00001
2696,0.976
2697,0.821
2698,2.719
2699,1.185
2700,5.00001
2701,1.857
2702,1.555
2703,2.575
2704,2.765
2705,0.869
2706,1.017
2707,0.795
2708,2.075
2709,0.582
2710,2.768
2711,3.041
2712,3.279
2713,1.075
2714,2.383
2715,3.114
2716,3.433
2717,1.364
2718,1.816
2719,1.456
2720,1.581
2721,5.00001
2722,2.708
2723,1.895
2724,1.848
2725,1.976
2726,1.591
2727,3.556
2728,1.136
2729,0.884
2730,1.577
2731,2.735
2732,3.578
2733,5.00001
2734,4.375
2735,1.053
2736,1.625
2737,1.618
2738,1.708
2739,5.00001
2740,0.967
2741,5.00001
2742,1.143
2743,1.132
2744,2.5
2745,5.00001
2746,2.158
2747,1.923
2748,5.00001
2749,1.18
2750,0.417
2751,3.5
2752,1.848
2753,2.332
2754,2.132
2755,0.677
2756,1.125
2757,4.441
2758,1.551
2759,1.299
2760,4.833
2761,1.418
2762,1.014
2763,5.00001
2764,2.408
2765,1.613
2766,3.22
2767,1.067
2768,0.63
2769,0.495
2770,2.399
2771,1.068
2772,1.625
2773,1.568
2774,2.737
2775,1.594
2776,2.6
2777,0.89
2778,3.022
2779,0.87
2780,0.857
2781,0.524
2782,0.721
2783,2.05
2784,1.435
2785,1.769
2786,0.728
2787,5.00001
2788,2.458
2789,0.754
2790,1.38
2791,2.088
2792,2.364
2793,0.635
2794,2.986
2795,2.862
2796,1.375
2797,1.106
2798,1.631
2799,2.935
2800,2.046
2801,0.631
2802,3.761
2803,1.032
2804,3.222
2805,2.613
2806,2.051
2807,2.75
2808,2.082
2809,1.655
2810,1.382
2811,1.053
2812,1.49
2813,2.573
2814,2.19
2815,1.538
2816,5.00001
2817,2.811
2818,0.547
2819,1.179
2820,1.559
2821,1.513
2822,1.182
2823,1.418
2824,1.597
2825,1.428
2826,1.438
2827,3.943
2828,1.426
2829,2.853
2830,1.906
2831,2.314
2832,1.375
2833,1.051
2834,3.114
2835,4.5
2836,1.819
2837,3.5
2838,2.583
2839,1.358
2840,0.886
2841,1.009
2842,1.5
2843,1.325
2844,2.276
2845,1.543
2846,0.968
2847,0.632
2848,2.024
2849,1.41
2850,2.838
2851,2.519
2852,1.333
2853,0.58
2854,0.795
2855,2.128
2856,1.447
2857,2.431
2858,2.318
2859,1.015
2860,0.68
2861,5.00001
2862,0.764
2863,2.14
2864,5.00001
2865,1.821
2866,2.706
2867,4.646
2868,2.746
2869,1.094
2870,2.256
2871,1.255
2872,1.476
2873,2.674
2874,1.381
2875,0.501
2876,1.513
2877,5.00001
2878,2.535
2879,0.646
2880,2.682
2881,2.523
2882,3.213
2883,1.578
2884,5.00001
2885,1.301
2886,1.981
2887,1.523
2888,0.175
2889,1.542
2890,1.032
2891,1.688
2892,2.094
2893,1.435
2894,1.206
2895,2.086
2896,5.00001
2897,0.68
2898,3.431
2899,1.561
2900,1.762
2901,3.112
2902,2.227
2903,2.008
2904,0.675
2905,1.421
2906,1.417
2907,1.682
2908,1.75
2909,0.875
2910,2.315
2911,3.831
2912,1.26
2913,1.241
2914,2.641
2915,1.686
2916,2.318
2917,1.688
2918,1.932
2919,2.922
2920,1.085
2921,1.405
2922,2.065
2923,1.896
2924,0.647
2925,1.555
2926,1.125
2927,3.219
2928,4.5
2929,5.00001
2930,2.354
2931,1.435
2932,0.976
2933,5.00001
2934,0.871
2935,3.919
2936,0.596
2937,2.75
2938,1.848
2939,0.99
2940,1.875
2941,2.707
2942,0.804
2943,0.996
2944,2.864
2945,2.098
2946,5.00001
2947,0.9
2948,2.667
2949,3.674
2950,2.414
2951,2.189
2952,1.639
2953,1.375
2954,2.892
2955,2.694
2956,2.75
2957,1.426
2958,1.06
2959,1.256
2960,0.875
2961,0.903
2962,1.534
2963,1.489
2964,2.75
2965,1.375
2966,3.088
2967,2.257
2968,1.155
2969,5.00001
2970,1.083
2971,2.799
2972,0.932
2973,5.00001
2974,2.379
2975,2.304
2976,0.637
2977,1.745
2978,1.198
2979,2.835
2980,1.514
2981,0.656
2982,1.897
2983,2.186
2984,1.771
2985,1.667
2986,1.534
2987,2.174
2988,1.266
2989,1.0
2990,1.58
2991,1.745
2992,2.848
2993,2.688
2994,1.63
2995,5.00001
2996,2.706
2997,2.391
2998,2.514
2999,1.036
3000,1.119
3001,0.975
3002,1.804
3003,3.67
3004,0.55
3005,1.37
3006,5.00001
3007,5.00001
3008,1.947
3009,1.961
3010,0.475
3011,1.875
3012,1.694
3013,2.995
3014,1.038
3015,2.419
3016,3.261
3017,1.636
3018,3.689
3019,0.739
3020,2.007
3021,3.361
3022,3.574
3023,1.415
3024,2.474
3025,0.863
3026,2.406
3027,0.909
3028,1.232
3029,1.64
3030,4.958
3031,1.681
3032,3.77
3033,2.93
3034,1.115
3035,5.00001
3036,0.696
3037,2.194
3038,3.632
3039,0.723
3040,0.842
3041,1.906
3042,0.969
3043,2.109
3044,0.918
3045,1.083
3046,0.658
3047,3.403
3048,0.668
3049,2.348
3050,2.603
3051,0.879
3052,2.158
3053,1.475
3054,2.683
3055,1.618
3056,1.794
3057,0.567
3058,5.00001
3059,1.563
3060,3.328
3061,1.833
3062,5.00001
3063,1.535
3064,3.0
3065,2.491
3066,1.9
3067,0.64
3068,0.635
3069,1.748
3070,3.406
3071,1.002
3072,2.701
3073,1.431
3074,2.481
3075,3.512
3076,0.661
3077,1.237
3078,1.705
3079,2.75
3080,1.388
3081,1.645
3082,2.47
3083,1.48
3084,1.172
3085,2.521
3086,1.008
3087,1.514
3088,2.074
3089,3.35
3090,1.458
3091,1.88
3092,0.445
3093,4.771
3094,1.591
3095,4.68
3096,1.946
3097,0.734
3098,1.561
3099,2.428
3100,2.953
3101,5.00001
3102,1.373
3103,2.75
3104,0.97
3105,3.081
3106,1.5
3107,1.142
3108,1.109
3109,2.818
3110,1.401
3111,3.395
3112,1.262
3113,1.811
3114,2.636
3115,1.66
3116,0.758
3117,0.66
3118,0.869
3119,2.51
3120,1.395
3121,3.068
3122,3.204
3123,1.556
3124,0.547
3125,2.645
3126,1.719
3127,2.154
3128,3.01
3129,0.699
3130,5.00001
3131,2.596
3132,0.834
3133,1.775
3134,0.588
3135,1.31
3136,2.295
3137,2.931
3138,1.729
3139,2.625
3140,1.504
3141,0.886
3142,2.75
3143,2.0
3144,2.308
3145,2.155
3146,1.128
3147,1.838
3148,1.842
3149,1.194
3150,1.919
3151,2.541
3152,2.235
3153,2.313
3154,3.045
3155,1.726
3156,2.1
3157,1.754
3158,0.913
3159,3.364
3160,2.087
3161,1.646
3162,2.867
3163,1.528
3164,1.608
3165,2.734
3166,1.375
3167,1.292
3168,0.694
3169,2.407
3170,5.00001
3171,0.746
3172,2.051
3173,4.026
3174,0.748
3175,1.92
3176,3.58
3177,4.699
3178,3.458
3179,1.856
3180,0.774
3181,1.37
3182,1.599
3183,2.883
3184,1.463
3185,0.446
3186,4.904
3187,1.333
3188,1.588
3189,0.87
3190,3.125
3191,1.052
3192,3.814
3193,1.569
3194,1.875
3195,3.551
3196,3.086
3197,1.337
3198,3.445
3199,1.33
3200,2.163
3201,2.922
3202,1.739
3203,2.107
3204,0.769
3205,0.725
3206,1.295
3207,1.2
3208,1.434
3209,0.713
3210,1.334
3211,0.636
3212,3.925
3213,2.25
3214,3.352
3215,1.092
3216,2.235
3217,0.53
3218,0.872
3219,1.356
3220,3.9
3221,4.062
3222,1.267
3223,1.543
3224,0.768
3225,1.563
3226,2.604
3227,2.46
3228,1.169
3229,2.387
3230,1.734
3231,5.00001
3232,1.028
3233,1.983
3234,1.135
3235,0.583
3236,1.412
3237,0.901
3238,2.34
3239,4.147
3240,1.753
3241,3.079
3242,0.718
3243,0.394
3244,1.5
3245,2.455
3246,2.44
3247,3.393
3248,1.608
3249,1.903
3250,2.432
3251,2.646
3252,3.153
3253,1.143
3254,1.031
3255,1.266
3256,1.818
3257,0.816
3258,2.741
3259,3.413
3260,3.397
3261,2.508
3262,2.706
3263,3.645
3264,2.914
3265,1.703
3266,1.353
3267,1.069
3268,3.223
3269,0.751
3270,2.131
3271,1.118
3272,1.136
3273,0.931
3274,0.985
3275,1.327
3276,1.125
3277,4.7
3278,0.936
3279,1.645
3280,1.611
3281,4.239
3282,1.804
3283,1.984
3284,1.993
3285,0.83
3286,2.125
3287,3.981
3288,1.791
3289,1.3
3290,1.488
3291,3.336
3292,0.859
3293,2.7
3294,2.195
3295,1.125
3296,1.375
3297,3.611
3298,2.961
3299,1.313
3300,1.852
3301,0.875
3302,0.886
3303,1.658
3304,1.956
3305,2.426
3306,0.847
3307,0.491
3308,1.875
3309,1.016
3310,2.386
3311,4.058
3312,3.495
3313,1.783
3314,1.959
3315,2.75
3316,5.00001
3317,0.516
3318,2.092
3319,1.184
3320,1.632
3321,1.86
3322,2.417
3323,1.633
3324,1.0
3325,1.425
3326,0.535
3327,0.993
3328,2.38
3329,1.394
3330,1.631
3331,1.693
3332,2.297
3333,1.192
3334,2.476
3335,1.598
3336,0.734
3337,2.25
3338,2.544
3339,0.924
3340,1.545
3341,1.43
3342,1.276
3343,1.547
3344,5.00001
3345,1.038
3346,1.054
3347,2.374
3348,2.455
3349,2.905
3350,2.762
3351,1.044
3352,2.601
3353,2.75
3354,1.857
3355,2.284
3356,1.975
3357,1.713
3358,3.356
3359,4.569
3360,2.356
3361,3.347
3362,0.888
3363,2.833
3364,3.142
3365,1.832
3366,2.516
3367,3.326
3368,1.742
3369,1.51
3370,0.668
3371,1.842
3372,1.972
3373,1.25
3374,2.518
3375,1.375
3376,1.555
3377,0.62
3378,2.139
3379,0.574
3380,2.913
3381,1.408
3382,1.135
3383,1.375
3384,1.595
3385,1.575
3386,3.285
3387,1.522
3388,1.457
3389,2.059
3390,1.254
3391,1.782
3392,1.3
3393,2.02
3394,3.658
3395,4.048
3396,1.813
3397,3.392
3398,3.033
3399,5.00001
3400,1.646
3401,1.295
3402,1.093
3403,1.98
3404,1.625
3405,2.842
3406,1.732
3407,0.863
3408,1.688
3409,3.239
3410,0.609
3411,1.972
3412,1.193
3413,2.736
3414,1.182
3415,0.617
3416,1.581
3417,0.943
3418,1.456
3419,1.772
3420,1.016
3421,1.017
3422,2.227
3423,2.484
3424,1.905
3425,1.563
3426,4.269
3427,1.709
3428,1.82
3429,0.917
3430,2.16
3431,0.974
3432,2.079
3433,1.535
3434,2.13
3435,3.044
3436,0.544
3437,3.865
3438,2.582
3439,2.635
3440,1.561
3441,2.188
3442,2.068
3443,0.964
3444,1.125
3445,1.129
3446,3.842
3447,1.621
3448,1.617
3449,1.356
3450,0.675
3451,1.738
3452,2.821
3453,0.9
3454,0.875
3455,3.915
3456,1.554
3457,1.739
3458,2.369
3459,1.958
3460,4.777
3461,2.9
3462,4.029
3463,1.268
3464,3.09
3465,1.232
3466,1.218
3467,1.058
3468,2.91
3469,1.631
3470,1.585
3471,1.089
3472,1.625
3473,0.584
3474,2.316
3475,1.461
3476,1.825
3477,2.456
3478,1.375
3479,1.054
3480,5.00001
3481,0.902
3482,1.034
3483,5.00001
3484,0.565
3485,2.625
3486,0.72
3487,0.815
3488,2.717
3489,1.713
3490,1.763
3491,2.81
3492,2.535
3493,3.25
3494,1.026
3495,0.628
3496,1.95
3497,1.56
3498,1.461
3499,2.52
3500,1.489
3501,1.375
3502,4.208
3503,1.625
3504,0.889
3505,0.972
3506,5.00001
3507,1.164
3508,1.397
3509,2.314
3510,3.602
3511,2.625
3512,5.00001
3513,1.146
3514,2.869
3515,3.818
3516,0.894
3517,3.661
3518,2.405
3519,1.731
3520,1.225
3521,1.333
3522,2.0
3523,2.046
3524,0.713
3525,2.964
3526,0.645
3527,3.722
3528,1.121
3529,0.802
3530,0.584
3531,2.091
3532,1.928
3533,1.226
3534,3.786
3535,1.753
3536,1.677
3537,1.867
3538,0.593
3539,1.63
3540,2.419
3541,0.727
3542,1.844
3543,1.387
3544,1.821
3545,1.223
3546,2.125
3547,1.792
3548,0.817
3549,0.696
3550,3.659
3551,1.125
3552,2.759
3553,1.484
3554,1.548
3555,2.875
3556,3.975
3557,1.089
3558,1.826
3559,2.377
3560,1.856
3561,2.433
3562,1.054
3563,1.223
3564,1.805
3565,0.962
3566,3.039
3567,2.561
3568,0.777
3569,1.9
3570,1.549
3571,1.696
3572,1.809
3573,3.238
3574,5.00001
3575,1.775
3576,4.445
3577,2.669
3578,2.125
3579,0.526
3580,2.242
3581,1.589
3582,2.695
3583,1.5
3584,2.207
3585,1.866
3586,0.593
3587,1.241
3588,1.475
3589,1.726
3590,4.638
3591,5.00001
3592,1.392
3593,4.537
3594,2.745
3595,1.495
3596,2.01
3597,2.985
3598,1.875
3599,5.00001
3600,1.413
3601,1.741
3602,1.268
3603,0.977
3604,1.958
3605,1.191
3606,2.341
3607,2.276
3608,1.042
3609,0.525
3610,2.86
3611,0.704
3612,1.382
3613,2.712
3614,2.212
3615,0.745
3616,3.04
3617,3.319
3618,0.513
3619,1.356
3620,5.00001
3621,0.712
3622,2.684
3623,5.00001
3624,1.708
3625,1.458
3626,1.177
3627,1.82
3628,2.67
3629,1.76
3630,3.539
3631,2.894
3632,1.938
3633,1.495
3634,2.483
3635,3.44
3636,3.25
3637,3.556
3638,1.334
3639,1.392
3640,1.099
3641,1.523
3642,1.915
3643,1.862
3644,2.773
3645,1.083
3646,2.096
3647,1.447
3648,1.979
3649,2.639
3650,1.906
3651,2.279
3652,1.425
3653,2.072
3654,2.521
3655,0.978
3656,1.167
3657,1.925
3658,3.96
3659,0.515
3660,1.102
3661,1.303
3662,1.161
3663,0.69
3664,2.776
3665,2.021
3666,1.89
3667,3.417
3668,0.977
3669,1.627
3670,0.649
3671,2.307
3672,2.705
3673,1.025
3674,4.511
3675,2.61
3676,0.762
3677,2.734
3678,0.968
3679,1.33
3680,1.832
3681,0.811
3682,2.276
3683,4.285
3684,3.633
3685,2.328
3686,0.771
3687,2.12
3688,1.964
3689,1.514
3690,1.546
3691,2.14
3692,5.00001
3693,0.949
3694,1.079
3695,0.542
3696,3.189
3697,3.54
3698,0.465
3699,3.25
3700,0.862
3701,1.336
3702,0.799
3703,2.171
3704,1.238
3705,2.877
3706,2.051
3707,2.049
3708,2.029
3709,1.885
3710,3.24
3711,1.833
3712,1.772
3713,1.556
3714,2.75
3715,2.107
3716,5.00001
3717,4.25
3718,0.513
3719,0.946
3720,1.795
3721,0.535
3722,0.616
3723,2.331
3724,0.835
3725,2.708
3726,0.845
3727,3.0
3728,5.00001
3729,0.667
3730,1.375
3731,0.958
3732,4.201
3733,1.031
3734,0.637
3735,0.597
3736,2.092
3737,0.575
3738,3.357
3739,0.456
3740,0.991
3741,1.42
3742,1.108
3743,0.639
3744,5.00001
3745,2.285
3746,5.00001
3747,5.00001
3748,2.625
3749,0.881
3750,1.17
3751,1.92
3752,1.398
3753,3.324
3754,1.667
3755,3.46
3756,3.092
3757,1.302
3758,2.883
3759,1.102
3760,2.701
3761,0.727
3762,0.594
3763,1.668
3764,1.151
3765,1.704
3766,1.5
3767,1.262
3768,4.31
3769,3.44
3770,1.171
3771,2.037
3772,2.563
3773,1.519
3774,1.268
3775,1.555
3776,3.75
3777,4.954
3778,1.221
3779,2.128
3780,1.823
3781,2.682
3782,5.00001
3783,3.331
3784,4.083
3785,2.156
3786,4.515
3787,1.027
3788,1.625
3789,5.00001
3790,2.035
3791,3.556
3792,2.213
3793,4.112
3794,1.643
3795,1.841
3796,1.902
3797,3.325
3798,1.739
3799,0.923
3800,2.327
3801,1.875
3802,4.636
3803,2.042
3804,0.487
3805,1.716
3806,0.627
3807,2.374
3808,0.561
3809,2.644
3810,1.866
3811,0.478
3812,1.992
3813,1.814
3814,0.517
3815,2.432
3816,2.157
3817,1.712
3818,2.333
3819,2.343
3820,3.37
3821,1.538
3822,0.699
3823,0.704
3824,2.165
3825,1.172
3826,2.964
3827,2.258
3828,3.847
3829,1.734
3830,1.239
3831,1.265
3832,2.847
3833,1.054
3834,3.259
3835,4.301
3836,3.685
3837,0.694
3838,1.457
3839,1.306
3840,2.068
3841,0.926
3842,1.523
3843,1.663
3844,3.349
3845,2.409
3846,2.502
3847,0.845
3848,1.024
3849,1.167
3850,2.294
3851,0.936
3852,2.266
3853,0.733
3854,1.914
3855,3.019
3856,1.155
3857,3.534
3858,1.631
3859,3.198
3860,0.433
3861,4.878
3862,5.00001
